deformert,deformere,VERB,deformert
punktet,punkt,NOUN,Neuter
dystopisk,dystopisk,ADJ,na
kvalifiseringsrundar,kvalifiseringsrunde,NOUN,Masc
skulearbeidet,skulearbeid,NOUN,Neuter
urbefolkninga,urbefolkning,NOUN,Fem
fylkesnemnda,fylkesnemnd,NOUN,Fem
underliggande,underliggjande,ADJ,na
ontologi,ontologi,NOUN,Masc
vertskap,vertskap,NOUN,Neuter
punkter,punktere,VERB,punktert
innskrenke,innskrenke,VERB,innskrenka
innskrenka,innskrenke,VERB,innskrenka
stilna,stilne,VERB,stilna
stilne,stilne,VERB,stilna
forstadiet,førestadium,NOUN,Neuter
medfangar,medfange,NOUN,Masc
oppkjøparane,oppkjøpar,NOUN,Masc
laussnøen,laussnø,NOUN,Masc
kjellaretasjen,kjellaretasje,NOUN,Masc
bankoverføringane,bankoverføring,NOUN,Fem
avfallsanlegget,avfallsanlegg,NOUN,Neuter
godtgjort,godtgjere,VERB,godtgjort
stilla,stille,VERB,stilt
stille,stille,VERB,stilt
uhistorisk,uhistorisk,ADJ,na
flaggberarar,flaggberar,NOUN,Masc
mørkare,mørk,ADJ,na
inkjekjønnsord,inkjekjønnsord,NOUN,Neuter
hordalendingar,hordalending,NOUN,Masc
restplassar,restplass,NOUN,Masc
gremme,gremje,VERB,gramt
pressefolka,pressefolk,NOUN,Neuter
hamneby,hamneby,NOUN,Masc
handgemeng,handgemeng,NOUN,Neuter
historielag,historielag,NOUN,Neuter
stilig,stilig,ADJ,na
bykjerne,bykjerne,NOUN,Masc
keeperspelet,keeperspel,NOUN,Neuter
svakheit,svakheit,NOUN,Fem
nettforuma,nettforum,NOUN,Neuter
vaniljesaus,vaniljesaus,NOUN,Masc
flaggberaren,flaggberar,NOUN,Masc
kornåker,kornåker,NOUN,Masc
mørkast,mørke,VERB,mørkt
nyttåret,nyttår,NOUN,Neuter
jaa,ja,NOUN,Neuter
sorgmuntert,sorgmunter,ADJ,na
jag,jag,NOUN,Neuter
elbussar,elbuss,NOUN,Masc
jam,jam,NOUN,Masc
jan,jan,NOUN,Masc
jak,jak,NOUN,Masc
muggar,mugge,VERB,mugga
jar,jar,NOUN,Masc
fibernettet,fibernett,NOUN,Neuter
jau,jau,INTJ,na
kyrkjebygningen,kyrkjebygning,NOUN,Masc
letten,lette,NOUN,Masc
utveksla,utveksle,VERB,utveksla
utveksle,utveksle,VERB,utveksla
sentralregjeringa,sentralregjering,NOUN,Fem
millionbyar,millionby,NOUN,Masc
raudsprengd,raudsprengd,ADJ,na
marknadsreguleringa,marknadsregulering,NOUN,Fem
varekjøp,varekjøp,NOUN,Neuter
hageselskap,hageselskap,NOUN,Neuter
fargekart,fargekart,NOUN,Neuter
dagbladet,dagblad,NOUN,Neuter
butikktilsett,butikktilsett,ADJ,na
vindkraft,vindkraft,NOUN,Fem
meisterskapar,meisterskap,NOUN,Masc
intensiverte,intensivere,VERB,intensivert
jet,jet,NOUN,Masc
trafikksjef,trafikksjef,NOUN,Masc
vasskuter,vasskuter,NOUN,Masc
beinbrot,beinbrot,NOUN,Neuter
levna,levne,VERB,levna
kyrkjebygningar,kyrkjebygning,NOUN,Masc
motkulturelle,motkulturell,ADJ,na
millionbyen,millionby,NOUN,Masc
flatskjerm,flatskjerm,NOUN,Masc
sluttspelet,sluttspel,NOUN,Neuter
hamnene,hamn,NOUN,Fem
alkoholhaldige,alkoholhaldig,ADJ,na
skjebnen,skjebne,NOUN,Masc
forstadium,førestadium,NOUN,Neuter
begeistring,begeistring,NOUN,Fem
aborten,abort,NOUN,Masc
hovudrunden,hovudrunde,NOUN,Masc
får,får,NOUN,Neuter
aborter,abortere,VERB,abortert
levra,levre,VERB,levra
fæl,fæl,ADJ,na
tipsarane,tipsar,NOUN,Masc
individuelle,individuell,ADJ,na
storspelande,storspele,VERB,storspela
bakhjulsdrift,bakhjulsdrift,NOUN,Fem
smørgås,smørgås,NOUN,Masc
rasjonert,rasjonere,VERB,rasjonert
akklimatiserte,akklimatisere,VERB,akklimatisert
kappe,kappe,VERB,kappa
kappa,kappe,VERB,kappa
nedkøyrd,nedkøyrd,ADJ,na
brotflatene,brotflate,NOUN,Fem
finrekna,finrekne,VERB,finrekna
rasjonere,rasjonere,VERB,rasjonert
nyresvikt,nyresvikt,NOUN,Masc
muggen,muggen,ADJ,na
badebyen,badeby,NOUN,Masc
pianist,pianist,NOUN,Masc
kapra,kapre,VERB,kapra
kapre,kapre,VERB,kapra
halvgode,halvgod,ADJ,na
foreining,fôreining,NOUN,Fem
dressingane,dressing,NOUN,Masc
abortar,abort,NOUN,Masc
kongeleg,kongeleg,ADJ,na
søsterskip,systerskip,NOUN,Neuter
softball,softball,NOUN,Masc
ekstrakostnadane,ekstrakostnad,NOUN,Masc
jod,jod,NOUN,Masc
alker,alke,NOUN,Fem
jol,jul,NOUN,Fem
forrang,førerang,NOUN,Masc
materialval,materialval,NOUN,Neuter
godkjenningane,godkjenning,NOUN,Fem
råaste,rå,ADJ,na
mantraet,mantra,NOUN,Neuter
omsorgslønn,omsorgsløn,NOUN,Fem
sildoljefabrikk,sildoljefabrikk,NOUN,Masc
flirande,flire,VERB,flirt
styrepinne,styrepinn,NOUN,Masc
kanoar,kano,NOUN,Masc
flammane,flamme,NOUN,Fem
direkte,direkte,ADJ,na
useljelege,useljeleg,ADJ,na
valkrinsane,valkrins,NOUN,Masc
salmonella,salmonella,NOUN,Masc
kloakkrøyr,kloakkrøyr,NOUN,Neuter
hovudlusa,hovudlus,NOUN,Fem
varaordførar,varaordførar,NOUN,Masc
matpotetar,matpotet,NOUN,Masc
usanne,usann,ADJ,na
fondsforvaltar,fondsforvaltar,NOUN,Masc
biorytmen,biorytme,NOUN,Masc
nordamerikanarane,nordamerikanar,NOUN,Masc
stimen,stim,NOUN,Masc
jul,jul,NOUN,Fem
etterfølgt,etterfølgje,VERB,etterfølgt
jur,jur,NOUN,Neuter
jus,jus,NOUN,Masc
juv,juv,NOUN,Neuter
nyutvikla,nyutvikla,ADJ,na
jentekor,jentekor,NOUN,Neuter
etterfølgd,etterfølgje,VERB,etterfølgt
følgjeleg,følgjeleg,ADV,na
etterfølge,etterfølgje,VERB,etterfølgt
fordømminga,fordøming,NOUN,Fem
edelgran,edelgran,NOUN,Fem
kanoen,kano,NOUN,Masc
framdriftsplanane,framdriftsplan,NOUN,Masc
søreuropearar,søreuropear,NOUN,Masc
western,western,NOUN,Masc
prompe,prompe,VERB,prompa
pakistanske,pakistansk,ADJ,na
ottomanske,ottomansk,ADJ,na
rikspolitisk,rikspolitisk,ADJ,na
ellevilt,ellevill,ADJ,na
distanse,distanse,NOUN,Masc
lydbilete,lydbilete,NOUN,Neuter
partisanane,partisan,NOUN,Masc
inngrepet,inngrep,NOUN,Neuter
ellevill,ellevill,ADJ,na
stimar,stime,VERB,stima
lærebok,lærebok,NOUN,Fem
praktstykke,praktstykke,NOUN,Neuter
sedvanlege,sedvanleg,ADJ,na
dvalen,dvale,NOUN,Masc
forretningsmodellen,forretningsmodell,NOUN,Masc
formulering,formulering,NOUN,Fem
pallplasseringar,pallplassering,NOUN,Fem
hakkar,hakke,VERB,hakka
meisterskapet,meisterskap,NOUN,Masc
meisterskapen,meisterskap,NOUN,Masc
klementin,klementin,NOUN,Masc
infeksiøs,infeksiøs,ADJ,na
lagunen,lagune,NOUN,Masc
femtital,femtital,NOUN,Neuter
hutrande,hutre,VERB,hutra
kronar,krone,VERB,krona
overvarme,overvarme,NOUN,Masc
hustaka,hustak,NOUN,Neuter
samfunnsteneste,samfunnsteneste,NOUN,Fem
helsestasjon,helsestasjon,NOUN,Masc
brevdua,brevdue,NOUN,Fem
ekorn,ekorn,NOUN,Neuter
sjøsetjast,sjøsetje,VERB,sjøsett
verdfulle,verdfull,ADJ,na
regnbogeflagga,regnbogeflagg,NOUN,Neuter
ringselen,ringsel,NOUN,Masc
føl,føl,NOUN,Neuter
føn,føn,NOUN,Masc
dødsannonse,dødsannonse,NOUN,Masc
før,før,ADJ,na
jødiske,jødisk,ADJ,na
valnemnder,valnemnd,NOUN,Fem
forretningsmodellar,forretningsmodell,NOUN,Masc
levde,leve,VERB,levt
øyrepropp,øyrepropp,NOUN,Masc
hakker,hakke,NOUN,Fem
sofaen,sofa,NOUN,Masc
hakket,hakk,NOUN,Neuter
sofaer,sofa,NOUN,Masc
konstruksjonane,konstruksjon,NOUN,Masc
kroner,krone,NOUN,Fem
leven,leven,NOUN,Neuter
sakprosa,sakprosa,NOUN,Masc
lever,lever,NOUN,Fem
stimla,stimle,VERB,stimla
lettar,lette,VERB,letta
ansiennitet,ansiennitet,NOUN,Masc
kommandosoldatar,kommandosoldat,NOUN,Masc
sarkofagen,sarkofag,NOUN,Masc
kai,kai,NOUN,Masc
kak,kak,NOUN,Masc
klagenemnder,klagenemnd,NOUN,Fem
braksiger,braksiger,NOUN,Masc
oppnemner,oppnemne,VERB,oppnemnt
kam,kam,NOUN,Masc
kal,kal,NOUN,Masc
kan,kunne,VERB,kunna
kas,kas,NOUN,Fem
kar,kar,NOUN,Masc
kau,kaue,VERB,kaua
kav,kav,NOUN,Neuter
oppnemnde,oppnemne,VERB,oppnemnt
innstiller,innstille,VERB,innstilt
sløkkinga,sløkking,NOUN,Fem
grelle,grell,ADJ,na
verknad,verknad,NOUN,Masc
sjøfolket,sjøfolk,NOUN,Neuter
konfirmantar,konfirmant,NOUN,Masc
kriminalisere,kriminalisere,VERB,kriminalisert
kickoffet,kickoff,NOUN,Masc
biologisk,biologisk,ADJ,na
moralpreike,moralpreike,NOUN,Fem
intakt,intakt,ADJ,na
kei,kjei,NOUN,Neuter
kondensat,kondensat,NOUN,Neuter
transaksjon,transaksjon,NOUN,Masc
vêrprognosen,vêrprognose,NOUN,Masc
torskar,torsk,NOUN,Masc
nydelege,nydeleg,ADJ,na
stilte,stile,VERB,stilt
takstmennene,takstmann,NOUN,Masc
kondisjonen,kondisjon,NOUN,Masc
vurderingsevna,vurderingsevne,NOUN,Fem
kapitalmarknaden,kapitalmarknad,NOUN,Masc
faktorar,faktor,NOUN,Masc
overskridingane,overskriding,NOUN,Fem
delvise,delvis,ADJ,na
medlemsavgifta,medlemsavgift,NOUN,Fem
krumspring,krumspring,NOUN,Neuter
framstillast,framstille,VERB,framstilt
uanstendig,uanstendig,ADJ,na
stimulerande,stimulerande,ADJ,na
vassforureininga,vassforureining,NOUN,Fem
kriminalisert,kriminalisere,VERB,kriminalisert
kil,kil,NOUN,Masc
kik,kik,NOUN,Masc
kim,kime,NOUN,Masc
gås,gås,NOUN,Fem
avsporinga,avsporing,NOUN,Fem
kis,kis,NOUN,Masc
går,går,NOUN,Uninfl
kit,kite,VERB,kita
vêrprognosar,vêrprognose,NOUN,Masc
torsken,torsk,NOUN,Masc
kje,kje,NOUN,Neuter
bispedømmet,bispedøme,NOUN,Neuter
slitarane,slitar,NOUN,Masc
punktum,punktum,NOUN,Neuter
urinprøva,urinprøve,NOUN,Masc
innovatørane,innovatør,NOUN,Masc
faktoren,faktor,NOUN,Masc
fylkesting,fylkesting,NOUN,Neuter
underretning,underretning,NOUN,Fem
kle,kle,VERB,kledt
kli,kli,VERB,klidd
klo,klo,NOUN,Fem
urinprøve,urinprøve,NOUN,Masc
skyttarlaga,skyttarlag,NOUN,Neuter
dieselen,diesel,NOUN,Masc
vinmonopolet,vinmonopol,NOUN,Neuter
kodisillen,kodisill,NOUN,Masc
spesialtilpassa,spesialtilpasse,VERB,spesialtilpassa
mandeltre,mandeltre,NOUN,Neuter
musikkinteresserte,musikkinteressert,ADJ,na
kna,kna,VERB,knadd
kne,kne,NOUN,Neuter
knu,knue,VERB,knua
forbundsfelle,forbundsfelle,NOUN,Masc
kod,kode,VERB,koda
kok,kok,NOUN,Masc
kol,kol,NOUN,Neuter
kom,kome,VERB,kome
kos,kòs,NOUN,Fem
kop,kop,NOUN,Masc
kor,kor,NOUN,Neuter
kot,kot,NOUN,Masc
kov,kov,NOUN,Neuter
kommisjon,kommisjon,NOUN,Masc
avbodet,avbod,NOUN,Neuter
konfirmanten,konfirmant,NOUN,Masc
smogen,smyge,VERB,smoge
informant,informant,NOUN,Masc
utliknar,utlikne,VERB,utlikna
klø,klø,VERB,klødd
drosjesjåførane,drosjesjåfør,NOUN,Masc
sesongane,sesong,NOUN,Masc
busetjingar,busetjing,NOUN,Fem
renommerte,renommert,ADJ,na
tomatane,tomat,NOUN,Masc
kra,kra,NOUN,Neuter
kre,kre,NOUN,Neuter
kri,kri,VERB,kridd
kro,kro,VERB,krodd
biologien,biologi,NOUN,Masc
formildande,formilde,VERB,formilda
kry,kry,VERB,krydd
vokalistar,vokalist,NOUN,Masc
sjuandeklassingar,sjuandeklassing,NOUN,Masc
erfarte,erfare,VERB,erfart
galehus,galehus,NOUN,Neuter
skreien,skrei,NOUN,Masc
lundefugl,lundefugl,NOUN,Masc
patriark,patriark,NOUN,Masc
eksem,eksem,NOUN,Neuter
eksen,eks,NOUN,Masc
kua,kue,VERB,kua
kue,kue,VERB,kua
kub,kube,VERB,kuba
kuk,kuk,NOUN,Masc
almen,alm,NOUN,Masc
kul,kul,NOUN,Masc
kum,kum,NOUN,Masc
kur,kur,NOUN,Masc
trafikklys,trafikklys,NOUN,Neuter
kva,kvee,VERB,kvea
sanitetspersonell,sanitetspersonell,NOUN,Neuter
grasdekke,grasdekke,NOUN,Neuter
kvi,kvi,VERB,kvidd
pusteproblem,pusteproblem,NOUN,Neuter
lettingane,letting,NOUN,Fem
milliontala,milliontal,NOUN,Neuter
jukselapp,jukselapp,NOUN,Masc
treningsleirane,treningsleir,NOUN,Masc
metallet,metall,NOUN,Neuter
vidaresal,vidaresal,NOUN,Neuter
fredsforhandlingane,fredsforhandling,NOUN,Fem
påskjøninga,påskjøning,NOUN,Fem
byråkratisk,byråkratisk,ADJ,na
basilikum,basilikum,NOUN,Masc
paragrafryttarar,paragrafryttar,NOUN,Masc
pengepungen,pengepung,NOUN,Masc
tobakksavgifta,tobakksavgift,NOUN,Fem
kyr,ku,NOUN,Fem
innlemminga,innleming,NOUN,Fem
skattepakke,skattepakke,NOUN,Masc
blandingane,blanding,NOUN,Fem
almar,alm,NOUN,Masc
kanner,kanne,NOUN,Fem
yttersida,ytterside,NOUN,Fem
liggande,liggje,VERB,lege
proppa,proppe,VERB,proppa
ulvestammene,ulvestamme,NOUN,Masc
kannik,kannik,NOUN,Masc
geitost,geitost,NOUN,Masc
sektorar,sektor,NOUN,Masc
gøy,gøy,VERB,gøydd
breidder,breidd,NOUN,Fem
sportsredaktør,sportsredaktør,NOUN,Masc
byråkratiet,byråkrati,NOUN,Neuter
instruerte,instruere,VERB,instruert
lydbildet,lydbilete,NOUN,Neuter
påføring,påføring,NOUN,Fem
namnerettane,namnerett,NOUN,Masc
livserfaringane,livserfaring,NOUN,Fem
lab,lab,NOUN,Masc
lad,lad,NOUN,Neuter
antidemokratisk,antidemokratisk,ADJ,na
lag,lag,NOUN,Neuter
lak,lake,VERB,laka
datagrunnlag,datagrunnlag,NOUN,Neuter
lam,lam,NOUN,Neuter
lar,lede,VERB,leda
eksosrøyret,eksosrøyr,NOUN,Neuter
lat,lat,ADJ,na
lav,lav,NOUN,Neuter
las,lese,VERB,lese
geriljagrupper,geriljagruppe,NOUN,Fem
skøytetak,skøytetak,NOUN,Neuter
erfarne,erfaren,ADJ,na
ryggsekkturismen,ryggsekkturisme,NOUN,Masc
sektoren,sektor,NOUN,Masc
rulling,rulling,NOUN,Fem
sympatiserer,sympatisere,VERB,sympatisert
lokasjonen,lokasjon,NOUN,Masc
flanell,flanell,NOUN,Masc
drivstoffavgift,drivstoffavgift,NOUN,Fem
flotell,flotell,NOUN,Neuter
lokasjonar,lokasjon,NOUN,Masc
kommunestyrerepresentantane,kommunestyrerepresentant,NOUN,Masc
auking,auking,NOUN,Fem
ivrige,ivrig,ADJ,na
innskotsrentene,innskotsrente,NOUN,Fem
avgjerda,avgjerd,NOUN,Fem
brette,brette,VERB,bretta
lea,lede,VERB,leda
lee,lede,VERB,leda
led,led,NOUN,Fem
vassenden,vassende,NOUN,Masc
kompromissforslag,kompromissforslag,NOUN,Neuter
lei,lei,NOUN,Fem
lek,lek,NOUN,Masc
len,len,NOUN,Neuter
jærbuane,jærbu,NOUN,Masc
vedgåing,vedgåing,NOUN,Fem
lem,lem,NOUN,Masc
ler,lêr,NOUN,Neuter
let,let,NOUN,Masc
lev,lev,NOUN,Masc
les,lese,VERB,lese
lex,lex,NOUN,Uninfl
bretta,brette,VERB,bretta
skattetrekk,skattetrekk,NOUN,Neuter
visner,visn,NOUN,Fem
trafikksikre,trafikksikker,ADJ,na
stirar,stire,VERB,stirt
ivaretakinga,ivaretaking,NOUN,Fem
lagdeling,lagdeling,NOUN,Fem
deponeringa,deponering,NOUN,Fem
partigrupper,partigruppe,NOUN,Fem
ulydar,ulyd,NOUN,Masc
ansiktsform,ansiktsform,NOUN,Fem
systemsvikten,systemsvikt,NOUN,Masc
kromosomfeilen,kromosomfeil,NOUN,Masc
faktafeil,faktafeil,NOUN,Masc
erfarer,erfare,VERB,erfart
erfaren,erfaren,ADJ,na
karma,karma,NOUN,Masc
utsettingar,utsetjing,NOUN,Fem
gasskrafta,gasskraft,NOUN,Fem
taparar,tapar,NOUN,Masc
svartebørsen,svartebørs,NOUN,Masc
lia,li,NOUN,Fem
lid,lide,VERB,lide
delegat,delegat,NOUN,Masc
heilagbrot,heilagbrot,NOUN,Neuter
taparen,tapar,NOUN,Masc
slektsgransking,slektsgransking,NOUN,Fem
lik,lik,NOUN,Neuter
hån,hån,NOUN,Masc
lin,lin,NOUN,Neuter
slugger,slugger,NOUN,Masc
lim,lim,NOUN,Neuter
håp,håp,NOUN,Neuter
hår,hår,NOUN,Neuter
lir,lide,VERB,lide
lit,lit,NOUN,Masc
hås,hås,ADJ,na
håv,håv,NOUN,Masc
liv,liv,NOUN,Neuter
pakistansk,pakistansk,ADJ,na
tidvassbølgje,tidvassbølgje,NOUN,Fem
hæl,hæl,NOUN,Masc
novellesamlingar,novellesamling,NOUN,Fem
hær,hær,NOUN,Masc
registera,register,NOUN,Neuter
innreiing,innreiing,NOUN,Fem
karpe,karpe,NOUN,Fem
smeltevatn,smeltevatn,NOUN,Neuter
høgdesjuke,høgdesjuke,NOUN,Masc
leivningane,leivning,NOUN,Masc
bonusen,bonus,NOUN,Masc
politibåtane,politibåt,NOUN,Masc
naturfaget,naturfag,NOUN,Neuter
fiaskoane,fiasko,NOUN,Masc
eksos,eksos,NOUN,Masc
karakterboka,karakterbok,NOUN,Fem
høgfjellet,høgfjell,NOUN,Neuter
libero,libero,NOUN,Masc
ekskluderinga,ekskludering,NOUN,Fem
blotte,blotte,VERB,blotta
smolle,smelle,VERB,smolle
karri,karri,NOUN,Masc
kvantum,kvantum,NOUN,Neuter
karre,karré,NOUN,Masc
ljå,ljå,NOUN,Masc
vennskap,venskap,NOUN,Neuter
nykrona,nykrona,ADJ,na
bygningslov,bygningslov,NOUN,Masc
pariserhjulet,pariserhjul,NOUN,Neuter
blotta,blotte,VERB,blotta
loa,loe,VERB,loa
karse,karse,NOUN,Masc
lod,lode,VERB,lodt
bonusar,bonus,NOUN,Masc
loe,loe,VERB,loa
log,log,NOUN,Masc
lok,lok,NOUN,Masc
lom,lom,NOUN,Masc
neslecellene,neslecelle,NOUN,Fem
kompatibilitet,kompatibilitet,NOUN,Masc
steinblokk,steinblokk,NOUN,Masc
bedriftene,bedrift,NOUN,Fem
lot,lòt,NOUN,Masc
los,los,NOUN,Masc
klynga,klyngje,VERB,klyngja
computer,computer,NOUN,Masc
lov,lov,NOUN,Masc
klynge,klyngje,VERB,klyngja
karta,karte,VERB,karta
trekkjast,trekkje,VERB,trekt
kvalifiseringsrunde,kvalifiseringsrunde,NOUN,Masc
storhavet,storhav,NOUN,Neuter
ekskursjon,ekskursjon,NOUN,Masc
varslingssakene,varslingssak,NOUN,Fem
instruerer,instruere,VERB,instruert
skattekorta,skattekort,NOUN,Neuter
stirer,stire,VERB,stirt
visnar,visne,VERB,visna
eksil,eksil,NOUN,Neuter
kastrerte,kastrere,VERB,kastrert
lsd,lsd,NOUN,Uninfl
synonym,synonym,NOUN,Neuter
introduksjonsprogram,introduksjonsprogram,NOUN,Neuter
ringsel,ringsel,NOUN,Masc
cannabisbrukarar,cannabisbrukar,NOUN,Masc
partnarane,partnar,NOUN,Masc
velinformerte,velinformert,ADJ,na
mjøsbyen,mjøsby,NOUN,Masc
sympatiserte,sympatisere,VERB,sympatisert
lua,lue,VERB,lua
kjøpmennene,kjøpmann,NOUN,Masc
lue,lue,VERB,lua
stilnar,stilne,VERB,stilna
luk,luke,VERB,luka
lun,lun,ADJ,na
assosierte,assosiere,VERB,assosiert
lur,lur,NOUN,Masc
lut,lut,NOUN,Fem
lus,lus,NOUN,Fem
lux,lux,NOUN,Masc
skissene,skisse,NOUN,Fem
vekslande,veksle,VERB,veksla
kampdagen,kampdag,NOUN,Masc
sørger,sørgje,VERB,sørgt
sovekupeane,sovekupé,NOUN,Masc
ventilar,ventil,NOUN,Masc
hòl,hol,NOUN,Neuter
tankfartøyet,tankfartøy,NOUN,Neuter
invasjon,invasjon,NOUN,Masc
delstatsforsamlingane,delstatsforsamling,NOUN,Fem
tilvisinga,tilvising,NOUN,Fem
rivningane,rivning,NOUN,Masc
beinmergstransplantasjon,beinmergstransplantasjon,NOUN,Masc
skogdrift,skogdrift,NOUN,Fem
tollklarert,tollklarere,VERB,tollklarert
vêrfronten,vêrfront,NOUN,Masc
samanbrot,samanbrot,NOUN,Neuter
filmteamet,filmteam,NOUN,Neuter
ungdomstida,ungdomstid,NOUN,Fem
ankenemnd,ankenemnd,NOUN,Fem
næringspolitikken,næringspolitikk,NOUN,Masc
ecstasytablettar,ecstasytablett,NOUN,Masc
enkeltvise,enkelvis,ADJ,na
hypersoniske,hypersonisk,ADJ,na
mønstrar,mønstre,VERB,mønstra
lyd,lyd,NOUN,Masc
livssynssamfunnet,livssynssamfunn,NOUN,Neuter
lye,lye,VERB,lydd
lyg,lyge,VERB,loge
skjønnheitsfeil,skjønnheitsfeil,NOUN,Masc
lyn,lyn,NOUN,Neuter
lyr,lyr,NOUN,Masc
meklarhusa,meklarhus,NOUN,Neuter
sørgja,sørgje,VERB,sørgt
lys,lys,NOUN,Neuter
sørgje,sørgje,VERB,sørgt
skissert,skissere,VERB,skissert
marknadsanalysar,marknadsanalyse,NOUN,Masc
trusselbrev,trugselbrev,NOUN,Neuter
dataoverføring,dataoverføring,NOUN,Fem
skissera,skissere,VERB,skissert
skissere,skissere,VERB,skissert
beteningsevne,beteningsevne,NOUN,Fem
teflon,teflon,NOUN,Neuter
pakistanar,pakistanar,NOUN,Masc
kampdagar,kampdag,NOUN,Masc
konteinarskip,containerskip,NOUN,Neuter
beteningsevna,beteningsevne,NOUN,Fem
høg,høg,ADJ,na
anestesilege,anestesilege,NOUN,Masc
høl,høl,NOUN,Masc
hør,hør,NOUN,Uninfl
høy,høy,NOUN,Neuter
reiseskildringar,reiseskildring,NOUN,Fem
fireårsdagen,fireårsdag,NOUN,Masc
øyrefik,øyrefik,NOUN,Masc
travelt,travel,ADJ,na
vismut,vismut,NOUN,Masc
karar,kare,VERB,kara
framsidene,framside,NOUN,Fem
marknadsanalysen,marknadsanalyse,NOUN,Masc
karat,karat,NOUN,Masc
frigjevne,frigje,VERB,frigjeve
librettist,librettist,NOUN,Masc
varsemd,varsemd,NOUN,Fem
travers,travers,NOUN,Masc
meislast,meisle,VERB,meisla
pilegrimsleier,pilegrimslei,NOUN,Fem
mad,mad,NOUN,Neuter
mai,mai,NOUN,Masc
gyldigheita,gyldigheit,NOUN,Fem
mak,mak,NOUN,Neuter
mal,mal,NOUN,Masc
man,man,NOUN,Fem
mas,mas,NOUN,Neuter
mar,mare,VERB,mara
mat,mat,NOUN,Masc
debutantar,debutant,NOUN,Masc
filmmusikk,filmmusikk,NOUN,Masc
utstrekking,utstrekking,NOUN,Fem
lauken,lauk,NOUN,Masc
vinterdagane,vinterdag,NOUN,Masc
knallavslutning,knallavslutning,NOUN,Fem
rekvirerast,rekvirere,VERB,rekvirert
pitabrød,pitabrød,NOUN,Neuter
frisbee,frisbee,NOUN,Masc
karer,kare,NOUN,Fem
kunstverket,kunstverk,NOUN,Neuter
karen,karen,NOUN,Masc
karet,karet,NOUN,Masc
mottakarane,mottakar,NOUN,Masc
ventilen,ventil,NOUN,Masc
arbeidarforeining,arbeidarforeining,NOUN,Fem
kongesongen,kongesong,NOUN,Masc
balkongkassene,balkongkasse,NOUN,Masc
mei,mei,NOUN,Masc
meg,eg,PRON,na
med,med,NOUN,Neuter
økosystem,økosystem,NOUN,Neuter
mem,mem,NOUN,Neuter
mel,mel,NOUN,Masc
men,men,NOUN,Neuter
kontraktbrota,kontraktbrot,NOUN,Neuter
vêrfrontar,vêrfront,NOUN,Masc
drukkenskapsarresten,drukkenskapsarrest,NOUN,Masc
sykkelvegen,sykkelveg,NOUN,Masc
skuleruter,skulerute,NOUN,Fem
ubetalt,ubetalt,ADJ,na
burgar,burgar,NOUN,Masc
playback,playback,NOUN,Masc
utretta,utrette,VERB,utretta
skjønnsmessige,skjønsmessig,ADJ,na
sveisen,sveisen,ADJ,na
utrette,utrette,VERB,utretta
femøring,femøring,NOUN,Masc
assosierer,assosiere,VERB,assosiert
mig,mig,NOUN,Neuter
mil,mil,NOUN,Fem
sørfrå,sørfrå,ADP,na
arbeidsmiljøloven,arbeidsmiljølov,NOUN,Masc
min,min,DET,na
mir,mir,NOUN,Masc
ruvande,ruvande,ADJ,na
prisskilnadene,prisskilnad,NOUN,Masc
utevêr,utevêr,NOUN,Neuter
breste,breste,VERB,broste
brannvesen,brannvesen,NOUN,Neuter
sykkelvegar,sykkelveg,NOUN,Masc
bokhandlarane,bokhandlar,NOUN,Masc
oppmjukingane,oppmjuking,NOUN,Fem
lateral,lateral,NOUN,Masc
opplysninga,opplysning,NOUN,Fem
sveisar,sveisar,NOUN,Masc
terroristgrupper,terroristgruppe,NOUN,Fem
førstepremie,førstepremie,NOUN,Masc
bitter,bitter,NOUN,Masc
konsulentfirma,konsulentfirma,NOUN,Neuter
matforsyning,matforsyning,NOUN,Fem
debutanten,debutant,NOUN,Masc
nedbrytinga,nedbryting,NOUN,Fem
opningstida,opningstid,NOUN,Fem
moe,moe,VERB,moa
moa,moe,VERB,moa
prangande,prange,VERB,pranga
mok,moke,VERB,moka
mol,mol,NOUN,Fem
mon,mon,NOUN,Masc
mos,mos,NOUN,Masc
mor,mor,NOUN,Fem
fredsorganisasjonen,fredsorganisasjon,NOUN,Masc
mot,mot,NOUN,Neuter
smågruppe,smågruppe,NOUN,Fem
frøstanden,frøstand,NOUN,Masc
betalarane,betalar,NOUN,Masc
besøksgard,besøksgard,NOUN,Masc
krypskyttaren,krypskyttar,NOUN,Masc
nobelprisvinnaren,nobelprisvinnar,NOUN,Masc
verktøy,verktøy,NOUN,Neuter
etablerarar,etablerar,NOUN,Masc
velvillige,velvillig,ADJ,na
orkan,orkan,NOUN,Masc
fjørfehald,fjørfehald,NOUN,Neuter
familiemedlem,familiemedlem,NOUN,Masc
spesialdistanse,spesialdistanse,NOUN,Masc
orkar,orke,VERB,orka
propan,propan,NOUN,Masc
krypskyttarar,krypskyttar,NOUN,Masc
referanse,referanse,NOUN,Masc
tilreknelege,tilrekneleg,ADJ,na
knallar,knalle,VERB,knalla
gjesdalbuen,gjesdalbu,NOUN,Masc
generalkonsulane,generalkonsul,NOUN,Masc
ringrev,ringrev,NOUN,Masc
aller,aller,ADV,na
sørgar,sørgje,VERB,sørgt
kunstform,kunstform,NOUN,Fem
nobelprisvinnarar,nobelprisvinnar,NOUN,Masc
