inngjerdet,inngjerde,VERB,na
Do,do,NOUN,Masc
EP,ep,NOUN,Masc
ER,være,VERB,na
ES,ese,VERB,na
ET,et,CCONJ,na
flink,flink,ADJ,na
Du,du,PRON,na
EV,eve,VERB,na
flint,flint,NOUN,Masc
artigst,artig,ADJ,na
FA,fa,NOUN,Masc
industribedriftene,industribedrift,NOUN,Masc
Ea,e,NOUN,Masc
Ed,ed,NOUN,Masc
FE,fe,NOUN,Masc
FF,ff,ABBR,na
Ei,ei,ADV,na
FL,fl,ABBR,na
Betalingene,betaling,NOUN,Fem
Sveler,svele,NOUN,Masc
El,el,NOUN,Neuter
En,en,PRON,na
Ep,ep,NOUN,Masc
FR,fr,ABBR,na
Er,være,VERB,na
Es,ese,VERB,na
lydbøkene,lydbok,NOUN,Masc
Et,et,CCONJ,na
FU,fu,NOUN,Masc
Ev,eve,VERB,na
Ex,ex,ADP,na
FY,fy,INTJ,na
flikk,flikk,NOUN,Masc
storstue,storstue,NOUN,Masc
GA,ga,NOUN,Masc
Fa,fa,NOUN,Masc
Fe,fe,NOUN,Masc
Fl,fl,ABBR,na
Fr,fr,ABBR,na
Fu,fu,NOUN,Masc
Fy,fy,INTJ,na
Bø,bø,NOUN,Masc
Inntektene,inntekt,NOUN,Masc
HA,ha,VERB,na
spurtoppgjøret,spurtoppgjør,NOUN,Neuter
Ga,ga,NOUN,Masc
HB,HB,ABBR,na
HG,hg,SYM,na
HI,hi,NOUN,Neuter
Gi,gi,VERB,na
HK,hk,SYM,na
HL,hl,SYM,na
Trusselbildet,trusselbilde,NOUN,Neuter
HM,hm,INTJ,na
rettspsykiatriske,rettspsykiatrisk,ADJ,na
lagspiller,lagspiller,NOUN,Masc
HY,hy,NOUN,Neuter
Ha,ha,VERB,na
ID,id,NOUN,Masc
He,he,INTJ,na
Heldøgns,heldøgns,ADJ,na
Då,då,NOUN,Masc
Hi,hi,NOUN,Neuter
IL,il,NOUN,Masc
IN,in,ADJ,na
Ho,ho,INTJ,na
Ringte,ringe,VERB,na
IR,ir,NOUN,Masc
ignorerte,ignorere,VERB,na
IS,is,NOUN,Masc
IT,it,NOUN,Uninfl
Hu,hu,NOUN,Masc
nedslagsfelt,nedslagsfelt,NOUN,Neuter
skarpskytteren,skarpskytter,NOUN,Masc
Svelle,svelle,VERB,na
korsang,korsang,NOUN,Masc
JA,ja,NOUN,Neuter
prøveordning,prøveordning,NOUN,Masc
Id,id,NOUN,Masc
Person,person,NOUN,Masc
sametingene,sameting,NOUN,Neuter
Il,il,NOUN,Masc
trusselbildet,trusselbilde,NOUN,Neuter
In,in,ADJ,na
Ir,ir,NOUN,Masc
Is,is,NOUN,Masc
It,it,NOUN,Uninfl
tidligere,tidlig,ADJ,na
flertallsregjeringen,flertallsregjering,NOUN,Masc
omstruktureringen,omstrukturering,NOUN,Masc
Ja,ja,NOUN,Neuter
KB,kb,SYM,na
omstruktureringer,omstrukturering,NOUN,Masc
Få,få,VERB,na
KM,km,SYM,na
dobbeltstemme,dobbeltstemme,NOUN,Masc
Jo,jo,NOUN,Masc
KR,kr,ABBR,na
KU,ku,NOUN,Fem
Kabler,kable,VERB,na
overkvalifiserte,overkvalifisert,ADJ,na
hørselen,hørsel,NOUN,Masc
Femdobbelt,femdobbel,ADJ,na
LA,lade,VERB,na
Misbrukt,misbruke,VERB,na
LE,le,VERB,na
mellomkirkelige,mellomkirkelig,ADJ,na
LG,lg,ABBR,na
Kg,kg,SYM,na
LI,li,VERB,na
Gå,gå,VERB,na
LM,lm,SYM,na
glassmaneter,glassmanet,NOUN,Masc
LO,lo,NOUN,Masc
LP,lp,NOUN,Masc
Kr,kr,ABBR,na
LU,lue,VERB,na
Ku,ku,NOUN,Fem
LX,lx,SYM,na
LY,ly,NOUN,Neuter
trial,trial,NOUN,Neuter
La,lade,VERB,na
MB,mb,SYM,na
Le,le,VERB,na
MG,mg,SYM,na
jafset,jafse,VERB,na
MI,mi,NOUN,Masc
Hå,hå,NOUN,Masc
Li,li,VERB,na
Hæ,hæ,INTJ,na
MM,mm,SYM,na
Formålet,formål,NOUN,Neuter
Lo,lo,NOUN,Masc
MS,MS,ABBR,na
Lu,lue,VERB,na
fylkesrådmenn,fylkesrådmann,NOUN,Masc
Ly,ly,NOUN,Neuter
Oldefaren,oldefar,NOUN,Masc
Mi,mi,NOUN,Masc
ungdomsrepresentant,ungdomsrepresentant,NOUN,Masc
NM,nm,SYM,na
kvinnekampen,kvinnekamp,NOUN,Masc
Mo,mo,NOUN,Masc
Ms,MS,ABBR,na
NU,nu,NOUN,Masc
tilstanden,tilstand,NOUN,Masc
Redegjørelsene,redegjørelse,NOUN,Masc
NY,ny,NOUN,Neuter
My,my,NOUN,Masc
tilstander,tilstand,NOUN,Masc
etterforskingen,etterforskning,NOUN,Masc
terskelverdi,terskelverdi,NOUN,Masc
Nedved,nedved,ADP,na
Ne,ne,NOUN,Neuter
OG,òg,ADV,na
Uoversiktlig,uoversiktlig,ADJ,na
Ni,ni,DET,na
OK,ok,ADJ,na
OL,ol,NOUN,Masc
OM,om,NOUN,Masc
Nm,nm,SYM,na
OR,or,NOUN,Masc
OS,os,NOUN,Masc
Nu,nu,NOUN,Masc
hjemturen,hjemtur,NOUN,Masc
appetitt,appetitt,NOUN,Masc
Ny,ny,NOUN,Neuter
Talent,talent,NOUN,Masc
PC,pc,NOUN,Masc
salgbare,salgbar,ADJ,na
somatisk,somatisk,ADJ,na
Og,òg,ADV,na
forsvarsministrene,forsvarsminister,NOUN,Masc
Allergisk,allergisk,ADJ,na
Oi,oi,INTJ,na
Ok,ok,ADJ,na
Ol,ol,NOUN,Masc
PM,PM,NOUN,Neuter
Om,om,NOUN,Masc
sammensatte,sammensatt,ADJ,na
signere,signere,VERB,na
Or,or,NOUN,Masc
PS,PS,NOUN,Neuter
Os,os,NOUN,Masc
privatpersonen,privatperson,NOUN,Masc
fjøl,fjøl,NOUN,Masc
privatpersoner,privatperson,NOUN,Masc
Kø,kø,NOUN,Masc
fjøs,fjøs,NOUN,Masc
homoseksualitet,homoseksualitet,NOUN,Masc
Skjedde,skje,VERB,na
halshugget,halshogge,VERB,na
interpellasjonsdebatt,interpellasjonsdebatt,NOUN,Masc
Pi,pi,NOUN,Masc
Lå,ligge,VERB,na
Brakkene,brakk,NOUN,Masc
kjørvel,kjørvel,NOUN,Masc
Sponsingen,sponsing,NOUN,Fem
sensommeren,sensommer,NOUN,Masc
Lø,lø,VERB,na
bistår,bistå,VERB,na
RA,ra,NOUN,Neuter
landeveissykling,landeveissykling,NOUN,Masc
koraner,koran,NOUN,Masc
RE,re,VERB,na
Må,måtte,VERB,na
våpenbruk,våpenbruk,NOUN,Masc
Kveen,kve,NOUN,Masc
koranen,koran,NOUN,Masc
RO,ro,VERB,na
